25.84777037	0.159242125	0.002053935
29.07874166	0.179201625	0.002433791
32.30971296	0.186404875	0.002523757
35.54068426	0.1881085	0.001670667
38.77165555	0.190650625	0.003354829
42.00262685	0.190038	0.001157317
45.23359814	0.190972	0.001856933
48.46456944	0.19133075	0.001062655
51.69554074	0.191618	0.001198105
54.92651203	0.19161525	0.001917646
58.15748333	0.191951625	0.0020339
61.38845462	0.192921625	0.001940907
64.61942592	0.19231425	0.001049714
67.85039722	0.191758875	0.001628706
71.08136851	0.19314475	0.002210231
74.31233981	0.193905625	0.001327069
77.5433111	0.193809375	0.002522266
80.7742824	0.193408875	0.001513632
