25.84777037	0.335841663	0.370152509
29.07874166	0.45084425	0.081916434
32.30971296	0.560329	0.033035135
35.54068426	0.632320375	0.035581544
38.77165555	0.629704375	0.025837635
42.00262685	0.652607625	0.028737973
45.23359814	0.663884375	0.021194129
48.46456944	0.658741625	0.015162043
51.69554074	0.658354125	0.030751146
54.92651203	0.659203375	0.019810855
58.15748333	0.638908	0.027458525
61.38845462	0.64151825	0.024571363
64.61942592	0.6545265	0.027404978
67.85039722	0.65577675	0.017676202
71.08136851	0.648835125	0.027962994
74.31233981	0.642794125	0.023708375
77.5433111	0.65522725	0.033723267
80.7742824	0.64703325	0.026076848
