25.84777037	0.446159313	0.350067367
29.07874166	0.518212375	0.145592025
32.30971296	0.59976375	0.082127143
35.54068426	0.63650825	0.048328258
38.77165555	0.653838875	0.04279958
42.00262685	0.672201625	0.015191251
45.23359814	0.66619375	0.020088548
48.46456944	0.6629855	0.033188831
51.69554074	0.657610875	0.024844069
54.92651203	0.66487075	0.036793213
58.15748333	0.650447375	0.029595597
61.38845462	0.65082525	0.028034296
64.61942592	0.65448375	0.01244373
67.85039722	0.651266125	0.014970291
71.08136851	0.666655125	0.021511082
74.31233981	0.64857425	0.030665538
77.5433111	0.662709125	0.033070576
80.7742824	0.67396675	0.016838309
