25.84777037	0.031393775	0.014039974
29.07874166	0.073928163	0.015362502
32.30971296	0.103876913	0.032314047
35.54068426	0.124700813	0.037758785
38.77165555	0.11760655	0.020160319
42.00262685	0.116144188	0.020862031
45.23359814	0.1179575	0.01667848
48.46456944	0.111440738	0.010479859
51.69554074	0.113206925	0.022446049
54.92651203	0.1214998	0.023885936
58.15748333	0.126405325	0.029796727
61.38845462	0.132617375	0.032193766
64.61942592	0.13676675	0.028647994
67.85039722	0.127902188	0.015782102
71.08136851	0.126646925	0.026994349
74.31233981	0.12536615	0.032991823
77.5433111	0.122399075	0.024647454
80.7742824	0.119749463	0.023730177
